Count;Frequencies forehead
45.574;87.890625
46.074;87.890625
46.557;87.890625
47.04;87.890625
47.507;87.890625
47.968;87.890625
48.478;87.890625
48.955;87.890625
49.437;87.890625
49.891;87.890625
50.374;87.890625
50.869;87.890625
51.376;87.890625
51.822;87.890625
52.341;87.890625
52.788;87.890625
53.254;87.890625
53.748;87.890625
54.239;87.890625
54.693;87.890625
55.192;87.890625
55.648;89.84375000000001
56.182;89.84375000000001
56.623;89.84375000000001
57.101;89.84375000000001
57.584;89.84375000000001
58.069;89.84375000000001
58.527;89.84375000000001
59.043;89.84375000000001
59.552;89.84375000000001
59.969;89.84375000000001
60.498;89.84375000000001
60.959;89.84375000000001
61.412;89.84375000000001
61.892;89.84375000000001
62.377;89.84375000000001
62.856;89.84375000000001
63.352;89.84375000000001
63.822;89.84375000000001
64.295;87.890625
64.778;87.890625
65.248;87.890625
65.745;87.890625
66.211;87.890625
66.727;87.890625
67.178;87.890625
67.658;87.890625
68.149;87.890625
68.632;87.290625
69.119;86.690625
69.572;86.090625
70.096;85.490625
70.54;84.890625
71.059;85.9375
71.521;85.9375
71.987;85.9375
72.503;85.9375
72.96;85.9375
73.465;85.9375
73.89;85.9375
74.375;85.9375
74.855;85.9375
75.351;85.9375
75.835;85.9375
76.311;85.9375
76.839;85.9375
77.289;85.9375
77.732;85.9375
78.231;85.9375
78.715;85.9375
79.175;85.9375
79.66;85.9375
80.131;85.9375
80.615;85.9375
81.091;85.9375
81.589;85.9375
82.052;85.9375
82.558;85.9375
83.031;85.9375
83.496;85.9375
83.974;85.9375
84.497;85.9375
84.956;85.9375
85.433;85.9375
85.913;85.9375
86.412;85.9375
86.857;85.9375
87.342;87.890625
87.836;87.890625
88.315;87.890625
88.79;87.890625
89.299;87.890625
89.761;87.890625
90.241;87.890625
90.687;87.890625
91.234;87.890625
91.678;87.890625
92.129;87.890625
92.642;87.890625
93.105;87.890625
93.581;87.890625
94.075;87.890625
94.544;87.890625
95.028;87.890625
95.531;87.890625
95.999;87.890625
96.483;87.890625
96.99;87.890625
97.452;87.890625
97.939;87.890625
98.424;87.890625
98.889;87.890625
99.395;87.890625
99.892;87.890625
100.379;87.890625
100.799;87.890625
101.294;87.890625
101.758;87.890625
102.287;87.890625
102.722;87.890625
103.201;87.890625
103.716;87.890625
104.17;87.890625
104.683;87.890625
105.148;87.890625
105.629;87.890625
106.086;87.890625
106.577;87.890625
107.077;87.890625
107.533;87.890625
108.015;87.890625
108.477;87.890625
108.985;87.290625
109.456;86.690625
109.934;86.090625
110.4;85.490625
110.904;84.890625
111.393;84.29062499999999
111.931;83.690625
112.329;83.09062499999999
112.824;82.490625
113.284;81.890625
113.785;82.03125
114.29;82.03125
114.777;82.03125
115.229;82.03125
115.703;82.03125
116.222;82.03125
116.677;82.03125
117.117;82.03125
117.618;82.03125
118.088;82.03125
118.584;82.03125
119.1;82.03125
119.526;82.03125
120.049;82.03125
120.554;82.03125
120.959;82.03125
121.472;82.03125
121.939;82.03125
122.443;82.03125
122.942;82.03125
123.39;82.03125
123.841;82.03125
124.324;85.9375
124.809;85.9375
125.3;85.9375
125.757;85.9375
126.259;85.9375
126.775;85.9375
127.226;85.9375
127.712;85.9375
128.218;85.9375
128.646;85.9375
129.134;85.9375
129.599;85.9375
130.091;85.9375
130.605;85.9375
131.078;85.9375
131.541;85.9375
132.011;85.9375
132.503;85.9375
132.961;85.9375
133.469;85.9375
133.931;85.9375
134.413;85.9375
134.907;85.9375
135.372;85.9375
135.902;85.9375
136.33;85.9375
136.802;85.9375
137.307;85.9375
137.819;85.9375
138.287;85.9375
138.752;85.9375
139.206;85.9375
139.688;85.9375
140.181;85.9375
140.705;85.9375
141.128;85.9375
141.671;85.9375
142.106;85.9375
142.58;85.9375
143.058;85.9375
143.55;85.9375
144.026;85.9375
144.479;85.9375
144.986;85.9375
145.465;85.9375
145.937;85.9375
146.417;85.9375
146.891;85.9375
147.371;85.9375
147.873;85.9375
148.396;85.9375
148.854;85.9375
149.298;85.9375
149.772;85.9375
150.265;85.9375
150.738;85.9375
151.214;85.9375
151.698;85.9375
152.189;85.9375
152.643;85.9375
153.133;85.9375
153.609;85.9375
154.098;85.9375
154.584;85.9375
155.094;85.9375
155.564;85.9375
156.046;85.9375
156.486;85.9375
156.978;85.9375
157.442;85.9375
157.95;85.9375
158.397;85.9375
158.901;85.9375
159.39;85.9375
159.859;85.9375
160.341;85.9375
160.813;85.9375
161.304;85.9375
161.818;85.9375
162.27;83.98437500000001
162.717;83.98437500000001
163.223;83.98437500000001
163.723;83.98437500000001
164.166;83.98437500000001
164.676;83.98437500000001
165.144;83.98437500000001
165.623;83.98437500000001
166.097;83.98437500000001
166.563;83.98437500000001
167.047;83.98437500000001
167.55;83.98437500000001
168.003;83.98437500000001
168.5;83.98437500000001
168.994;83.98437500000001
169.447;83.98437500000001
169.934;83.98437500000001
170.428;83.98437500000001
170.914;83.98437500000001
171.372;83.98437500000001
171.899;83.98437500000001
172.358;83.98437500000001
172.813;83.98437500000001
173.326;83.98437500000001
173.761;83.98437500000001
174.264;83.98437500000001
174.723;83.98437500000001
175.207;83.98437500000001
175.694;83.98437500000001
176.184;83.98437500000001
176.645;83.98437500000001
177.161;83.98437500000001
177.623;87.890625
178.115;87.890625
178.609;87.890625
179.061;87.890625
179.53;87.890625
180.042;87.890625